price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,promotion_check,id,specials
0.91,2.76,1906 red vintage la colorada cerveza rubia reserva especial lata 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia.,estrella galicia 1906 red,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202010/17/00118602700280____1__40x40.jpg,El Corte Ingles,yes,883,others
9.29,2.35,voll damm cerveza rubia nacional doble malta pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,voll-damm,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201902/12/00118602700108____2__40x40.jpg,El Corte Ingles,yes,884,others
3.95,2.63,voll damm extra doble malta cerveza rubia con lúpulo aromático pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,voll-damm,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201902/12/00118602800304____2__40x40.jpg,El Corte Ingles,yes,885,others
7.75,2.58,voll damm extra doble malta cerveza rubia con lúpulo aromático pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,voll-damm,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602800809____1__40x40.jpg,El Corte Ingles,yes,886,others
0.81,2.45,voll damm cerveza rubia doble malta lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,voll-damm,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602700082____1__325x325.jpg,El Corte Ingles,yes,887,others
1.67,2.53,voll damm extra doble malta cerveza rubia con lúpulo aromático botella 66 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,voll-damm,botella,66 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602800718____3__325x325.jpg,El Corte Ingles,yes,888,others
1.05,3.18,voll damm extra doble malta cerveza rubia con lúpulo aromático botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,voll-damm,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602800676____3__325x325.jpg,El Corte Ingles,yes,889,others
8.49,2.14,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo pack 12 latas 33 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201902/12/00118600300281____2__325x325.jpg,El Corte Ingles,yes,890,others
5.85,1.95,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo pack 12 botellas 25 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602200380____6__325x325.jpg,El Corte Ingles,yes,891,others
3.0,2.0,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo pack 6 botellas 25 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118602200356____4__325x325.jpg,El Corte Ingles,yes,892,others
0.69,2.09,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo lata 33 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600300224____6__325x325.jpg,El Corte Ingles,yes,893,others
1.01,2.02,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo lata 50 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600300273____1__325x325.jpg,El Corte Ingles,yes,894,others
1.13,3.42,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo botella 33 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602202683____6__325x325.jpg,El Corte Ingles,yes,895,others
1.35,2.05,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo botella 66 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,botella,66 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602202592____2__325x325.jpg,El Corte Ingles,yes,896,others
16.9,2.13,"estrella damm cerveza rubia mediterránea de malta, arroz y lúpulo pack 24 lata 33 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella damm,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118600301917____1__40x40.jpg,El Corte Ingles,yes,897,others
1.06,3.21,a.k. damm cerveza rubia nacional lager botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,damm,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602200257____1__40x40.jpg,El Corte Ingles,yes,898,others
2.79,1.86,estrella levante cerveza rubia nacional especial pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella levante,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202001/16/00118602200018____4__40x40.jpg,El Corte Ingles,yes,899,others
6.49,1.64,estrella levante cerveza rubia nacional clásica pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella levante,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/02/00118600301040____1__40x40.jpg,El Corte Ingles,yes,900,others
1.25,1.25,estrella levante cerveza rubia nacional pilsen botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella levante,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602200059____1__40x40.jpg,El Corte Ingles,yes,901,others
0.55,1.67,estrella levante cerveza rubia nacional clásica lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella levante,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201411/28/00200500301312____1__40x40.jpg,El Corte Ingles,yes,902,others
0.99,3.0,estrella levante cerveza rubia nacional especial 50 aniversario botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella levante,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202337____1__40x40.jpg,El Corte Ingles,yes,903,others
1.4,4.24,inedit damm cerveza rubia extra botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,inedit,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/26/00118602800627____1__40x40.jpg,El Corte Ingles,yes,904,others
0.72,2.18,daura damm cerveza rubia sin gluten lata lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,daura,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201705/23/00118651000095____1__40x40.jpg,El Corte Ingles,yes,905,sin gluten 
0.99,3.0,daura damm cerveza rubia sin gluten botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,daura,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201705/23/00118651000087____1__40x40.jpg,El Corte Ingles,yes,906,sin gluten 
1.05,3.18,daura damm märzen cerveza rubia sin gluten botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,daura,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118651000103____11__40x40.jpg,El Corte Ingles,yes,907,sin gluten 
0.45,1.8,damm lemon cerveza rubia con limón clara mediterránea botella 25 cl (6 partes de cerveza y 4 partes de limón) ,25% Bonificación por compras superiores a 10 € para tu próxima compra,damm,botella,25 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/26/00118602202634____2__40x40.jpg,El Corte Ingles,yes,908,others
1.3,1.3,xibeca cerveza rubia botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,xibeca,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602200406____1__40x40.jpg,El Corte Ingles,yes,909,others
5.88,17.82,xibeca cerveza rubia pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,xibeca,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201507/03/00118600301560____1__40x40.jpg,El Corte Ingles,yes,910,others
4.8,1.6,xibeca cerveza rubia pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,xibeca,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602202170____1__325x325.jpg,El Corte Ingles,yes,911,others
0.54,1.64,xibeca cerveza rubia lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,xibeca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118600300190____1__325x325.jpg,El Corte Ingles,yes,912,others
2.45,1.63,xibeca cerveza rubia pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,xibeca,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602200265____2__325x325.jpg,El Corte Ingles,yes,913,others
4.99,1.26,victoria cerveza rubia especial malagueña pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,victoria,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600301453____3__325x325.jpg,El Corte Ingles,yes,914,others
2.99,1.99,victoria cerveza rubia especial de malaga 1929 pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,victoria,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602202188____1__325x325.jpg,El Corte Ingles,yes,915,others
0.61,1.85,victoria cerveza rubia especial malagueña lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,victoria,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600301123____2__325x325.jpg,El Corte Ingles,yes,916,others
1.49,1.49,victoria cerveza rubia nacional especial malagueña botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,victoria,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602201776____1__325x325.jpg,El Corte Ingles,yes,917,others
9.35,1.56,estrella del sur cerveza rubia nacional pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella del sur,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202931____1__325x325.jpg,El Corte Ingles,yes,918,others
1.33,1.33,estrella del sur cerveza rubia nacional botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella del sur,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202881____1__325x325.jpg,El Corte Ingles,yes,919,others
7.66,1.93,keler cerveza rubia pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,keler,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201507/03/00118600301545____1__40x40.jpg,El Corte Ingles,yes,920,others
0.65,1.97,keler cerveza rubia lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,keler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600300216____1__40x40.jpg,El Corte Ingles,yes,921,others
0.97,1.94,keler cerveza rubia lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,keler,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201507/02/00118600301537____1__40x40.jpg,El Corte Ingles,yes,922,others
2.9,0.73,aliada cerveza rubia lager pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,aliada,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118600301289____1__40x40.jpg,El Corte Ingles,yes,923,others
1.6,1.07,aliada cerveza rubia nacional pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,aliada,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202089____1__40x40.jpg,El Corte Ingles,yes,924,others
0.7,0.7,aliada cerveza rubia nacional botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,aliada,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602201560____1__40x40.jpg,El Corte Ingles,yes,925,others
6.1,2.05,ambar cerveza rubia especial pack 9 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,lata,33 cl,9,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201704/05/00118600300133____3__40x40.jpg,El Corte Ingles,yes,926,others
3.25,13.0,ambar cerveza rubia especial pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118602200133____4__325x325.jpg,El Corte Ingles,yes,927,others
6.29,2.1,ambar cerveza rubia especial pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201811/05/00118602200141____4__325x325.jpg,El Corte Ingles,yes,928,others
1.39,3.16,ambar cerveza rubia variedad ipa extra lopulada lata 44 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar ipa,lata,44 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201806/21/00118600301974____2__325x325.jpg,El Corte Ingles,yes,929,IPA 
0.96,2.91,ambar cerveza rubia especial sin gluten botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar sin gluten,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118651000079____7__325x325.jpg,El Corte Ingles,yes,930,sin gluten 
1.25,3.79,ambar 1900 cerveza rubia nacional de alta fermentación botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar 1900,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118602800296____2__325x325.jpg,El Corte Ingles,yes,931,others
0.69,2.09,ambar cerveza rubia especial sin gluten lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar sin gluten,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118651000053____7__325x325.jpg,El Corte Ingles,yes,932,sin gluten 
0.65,1.97,ambar cerveza rubia especial lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118600300091____3__325x325.jpg,El Corte Ingles,yes,933,others
1.49,4.52,ambar cerveza rubia variedad ipa extra lopulada botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar ipa,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201807/03/00118602203137____2__325x325.jpg,El Corte Ingles,yes,934,IPA 
0.96,2.91,ambar cerveza rubia especial botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118602200091____3__325x325.jpg,El Corte Ingles,yes,935,others
1.37,1.37,ambar clásica cerveza rubia nacional botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118602200109____4__325x325.jpg,El Corte Ingles,yes,936,others
0.98,1.96,ambar cerveza rubia especial lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118600300067____2__40x40.jpg,El Corte Ingles,yes,937,others
11.69,1.95,ambar cerveza rubia nacional especial pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201512/14/00200502200801____1__40x40.jpg,El Corte Ingles,yes,938,others
0.87,2.64,ambar export cerveza rubia nacional extrafuerte tres maltas de doble fermentación lata 33 cl ,2ª-50%2ª unidad al 50% de descuento..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar export,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118600300836____3__40x40.jpg,El Corte Ingles,yes,939,others
3.99,26.6,ambar export cerveza rubia nacional extra fuerte pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar export,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/30/00118602800270____7__40x40.jpg,El Corte Ingles,yes,940,others
0.98,2.97,ambar export cerveza rubia red brew 3 maltas botella 33 cl doble periodo de fermentación y lenta maduración en bodega ,25% Bonificación por compras superiores a 10 € para tu próxima compra,ambar export,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/30/00118602800858____6__40x40.jpg,El Corte Ingles,yes,941,others
3.59,2.99,moritz cerveza rubia nacional botella pack 6 botellas 20 cl ,2ª-50%2ª unidad al 50% de descuento..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,moritz,botella,20 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201812/12/00118602202196____1__40x40.jpg,El Corte Ingles,yes,942,others
0.73,0.69,moritz 7 cerveza rubia 100% malta lata 33 cl ,2ª-50%2ª unidad al 50% de descuento..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,moritz,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/28/00118600302071____4__40x40.jpg,El Corte Ingles,yes,943,others
